,adview,views,likes,dislikes,comment,published,duration,category
11647,1,63899,1721,15,238,377,3064,2
11648,374,790812,4536,214,113,560,387,6
11649,1,384948,1903,88,150,1510,219,3
11650,1,36314,89,4,12,2314,3703,3
11651,2,690106,2061,223,140,1761,141,3
11652,1,325341,689,20,42,155,529,3
11653,3,486199,537,120,50,1555,9321,3
11654,2,391338,2096,124,983,270,309,4
11655,1,1275944,823,406,51,1439,144,4
11656,9,428617,1474,72,401,196,990,0
11657,3,291909,1055,82,23,279,1061,3
11658,1,10989,190,18,20,2252,243,3
11659,3,445334,3390,169,170,632,363,3
11660,1,3223388,1183,771,59,630,227,3
11661,5,308139,2376,381,174,1648,553,1
11662,1780,5995,58,0,4,377,241,6
11663,3,1591342,5046,828,110,1563,512,5
11664,2,508,0,0,0,44,31,3
11665,4,1403,0,0,0,754,31,3
11666,2,60316,74,5,16,967,662,4
11667,1,33491,187,4,11,80,1698,2
11668,1,22956,1139,11,151,1486,2017,0
11669,89,137565,3154,166,2005,13,527,3
11670,3,552881,839,231,391,431,78,3
11671,5,218348,491,57,58,1513,391,3
11672,4,132998,282,20,16,2112,629,3
11673,1,65294,417,4,16,1679,154,6
11674,1,152438,255,27,5,646,187,5
11675,3,587440,2807,598,192,40,23478,6
11676,4,2073994,3705,308,1562,115,536,4
11677,2,1929924,19687,845,1419,2265,227,1
11678,9,185346,147,57,14,220,2346,3
11679,1,24639,237,5,133,532,396,3
11680,2,351,10,0,1,1463,279,6
11681,1,24717,30,16,3,1003,8435,3
11682,1,178478,119,75,24,642,2605,3
11683,336,446,10,0,4,2186,1575,3
11684,2,300094,783,61,94,1293,112,3
11685,86533,290529,638,240,44,386,259,6
11686,8,3957145,18611,877,1051,2152,224,6
11687,1,64846,46,5,0,2162,184,3
11688,4,54839,342,13,297,758,263,3
11689,1,13685,248,12,47,2056,391,5
11690,2,2488150,15346,3873,7179,2343,747,3
11691,3,1133868,292,152,29,1713,341,7
11692,1,16001,215,57,57,269,332,3
11693,1,296293,951,87,92,2224,4691,3
11694,12,30148,47,24,1,818,1277,3
11695,1,681067,1281,205,76,2116,66,3
11696,1,165609,615,20,135,2258,281,6
11697,9,738156,474,167,61,1629,309,3
11698,5,8459,45,4,15,358,700,3
11699,1,125814,445,43,34,963,267,6
11700,7,387065,780,107,80,1571,248,3
11701,1,348926,349,60,9,743,2290,3
11702,1,47504,373,14,71,1716,975,4
11703,2,216433,1376,159,451,2361,617,1
11704,7,18962,45,11,11,1872,344,6
11705,1,1514,1,1,0,109,655,3
11706,12,229223,861,78,104,2272,796,6
11707,2,405785,231,76,26,2015,639,3
11708,1,982610,967,332,98,1341,220,6
11709,1,8251,78,2,7,1995,70,1
11710,3,658672,1405,141,123,926,213,3
11711,29,107427,100,25,18,1650,317,0
11712,23,3041998,9641,2542,507,1788,254,3
11713,7,1503993,946,446,46,1173,489,3
11714,1,23279,153,7,23,1032,130,3
11715,11,197253,245,48,6,2047,677,3
11716,1,50053,49,6,0,812,301,3
11717,45707,96809,3152,38,348,13,268,3
11718,14,130161,260,1,21,1606,218,6
11719,3,104,2,0,0,179,38,3
11720,80,1532929,14348,168,1354,1289,277,6
11721,49,37925,988,9,42,2247,351,3
11722,6,264610,190,30,23,216,81,3
11723,7,68968,219,8,64,1571,724,3
11724,424,2845,2,1,1,420,21,3
11725,2,147833,128,27,10,1616,89,7
11726,1,7862,52,1,2,2293,886,3
11727,2285,616871,3221,71,117,1142,213,3
11728,7,1866201,5153,555,960,1167,732,3
11729,1,1954,0,0,0,410,46,3
11730,65,1628006,3908,246,170,1145,684,3
11731,15,542157,6372,208,566,767,327,1
11732,3,17275,421,15,211,2075,394,3
11733,1,630204,1017,74,86,352,281,1
11734,1,51868,170,52,170,2096,521,3
11735,1,74264,247,10,6,7,596,6
11736,1,32605,43,9,4,965,241,6
11737,2,530873,1243,137,115,773,1630,3
11738,11,872,5,0,0,1729,31,3
11739,1,5399014,23497,723,991,223,171,3
11740,1,393584,9697,255,1580,1769,909,5
11741,2,33932,78,7,5,580,4833,4
11742,19,381861,1463,149,41,526,1120,5
11743,1,643,3,0,4,394,36,3
11744,1,299626,431,189,38,2299,10632,3
11745,17,1161872,5198,858,430,2314,1192,4
11746,2,401,1,0,0,889,228,3
11747,1,183408,146,34,12,1856,8230,3
11748,1,207890,522,47,87,896,198,6
11749,26,1332,2,4,3,1826,171,3
11750,1,686748,1487,103,132,492,465,3
11751,4,1319561,1953,243,85,726,641,3
11752,3,28134,79,7,12,127,1056,7
11753,124,451,1,0,0,975,58,6
11754,3,500,24,2,6,255,690,5
11755,8,593747,4273,82,584,138,61,1
11756,1,850815,2635,575,687,409,720,3
11757,1,1651106,12914,345,512,1361,96,1
11758,1,120586,340,23,100,799,352,4
11759,3,1097236,10667,483,1700,1537,258,1
11760,3,594523,7772,141,606,1889,313,1
11761,22,841973,9243,97,726,343,217,4
11762,1,519348,3661,69,193,57,88,6
11763,1,329322,870,83,113,1911,611,1
11764,4,10519,79,12,18,969,872,0
11765,4,1844668,6986,364,722,4,2665,3
11766,1,20932,381,8,27,2278,78,2
11767,22,1686437,1373,504,345,1707,660,3
11768,1,21920,54,17,5,953,839,7
11769,4,1243623,14190,119,718,1485,289,6
11770,1,318781,2045,237,1847,899,429,5
11771,3,5990,11,31,5,1774,49,1
11772,3,88803,376,26,20,1165,351,6
11773,2,46470,618,13,59,2281,50,1
11774,2,563231,592,129,41,1417,438,7
11775,1,25606,188,11,9,1713,1201,5
11776,1,2067,12,4,2,580,194,3
11777,22040,70013,1264,16,87,1281,219,6
11778,3,42567,55,43,13,1148,763,3
11779,3,233369,285,90,16,1517,3461,3
11780,1,1407451,9068,1093,3492,1799,174,5
11781,3,83587,101,25,28,2319,604,3
11782,1,1465,2,0,0,1809,119,3
11783,1,65668,129,10,11,328,104,7
11784,4,331692,571,65,32,1678,103,3
11785,12,3536247,10933,1414,397,2288,222,3
11786,1,5903,2,0,0,1030,2598,3
11787,18,11480,276,2,5,317,182,3
11788,1,11979,12,2,1,2191,297,1
11789,1,31959,520,5,93,1403,680,0
11790,27,240604,731,34,90,2104,376,6
11791,365,23891,66,32,7,249,57,5
11792,1,373400,680,44,23,2118,922,3
11793,2,1127725,13869,541,1317,134,322,3
11794,1,66353,341,17,42,1090,3691,6
11795,1,10059,15,15,0,2072,351,7
11796,1,282212,789,37,87,209,167,6
11797,1,31517,145,2,10,619,212,2
11798,1,1575020,1096,464,258,354,3198,6
11799,1,497556,4703,94,212,2247,229,4
11800,1,223735,2131,30,455,629,868,0
11801,7678,11975,24,0,3,1529,239,3
11802,1,27106,19,7,1,1514,278,3
11803,1,169,0,0,0,1044,31,3
11804,4,6780,30,1,1,1227,1706,6
11805,2,20499,73,11,10,1396,417,4
11806,8,222090,273,43,1,454,7535,3
11807,23,1351635,1567,440,68,1730,596,3
11808,4,2692188,5604,855,408,2349,159,2
11809,1,1883,21,0,1,1078,151,6
11810,2,151637,1047,38,493,116,223,4
11811,1,173493,1456,29,515,1586,1298,3
11812,7,206973,343,45,17,1672,97,3
11813,3,16958,35,7,0,1264,315,6
11814,7,508833,804,178,233,183,10322,3
11815,24,127575,527,17,16,1193,186,3
11816,11,56966,159,6,23,299,1669,3
11817,1,358033,1729,113,75,1084,161,0
11818,1,536447,2714,408,1917,2360,324,5
11819,2,64185,725,76,132,1178,356,5
11820,2,77259,120,8,2,1937,43,3
11821,77,180304,270,15,15,487,456,3
11822,3,228480,419,35,11,1982,1035,3
11823,9,425803,769,97,22,1304,691,3
11824,1,8280,98,9,14,2096,177,2
11825,1,98956,339,10,29,282,236,6
11826,1,70934,63,31,9,294,601,3
11827,4,138753,211,57,7,1601,4005,4
11828,1,12460,416,10,31,924,209,3
11829,3,177671,296,71,10,670,188,6
11830,17,203,1,0,0,282,31,3
11831,14,905096,860,265,161,1418,790,3
11832,3,202799,67,17,1,397,69,3
11833,4,535791,597,144,55,110,1647,7
11834,1,1676,6,0,1,1073,162,6
11835,1,36096,228,15,439,529,1206,3
11836,1,1302891,5853,341,774,233,883,0
11837,9,33375,424,3,56,2080,292,6
11838,3,1147466,12046,328,1082,1008,344,1
11839,1,105185,369,26,64,2259,1313,3
11840,16,5105170,5008,1561,609,1838,8501,3
11841,10,613622,664,157,35,399,216,3
11842,1,791233,12336,409,1637,581,201,1
11843,1,12399,20,0,2,912,815,3
11844,1,5511,20,4,2,518,109,3
11845,1,1503,7,0,0,2129,66,3
11846,5,182237,713,205,662,1168,709,3
11847,5,57489,110,14,9,2059,2396,3
11848,1,1627,3,0,0,1650,267,0
11849,2,32719,376,11,52,2157,362,5
11850,15754,16386,5,0,0,2036,680,5
11851,1,9482,20,2,1,1360,159,3
11852,10,13178,89,9,7,1130,163,3
11853,1,3416498,11957,844,1421,1954,250,3
11854,2,78505,562,18,34,615,1279,2
11855,2,6057,26,0,2,726,687,3
11856,2,75761,418,20,129,2293,827,3
11857,2125,7360,81,1,4,243,285,6
11858,2,2423703,2502,1496,161,696,940,3
11859,2,32207,98,69,63,740,417,3
11860,31,406470,576,108,25,1726,135,5
11861,2,1056393,7582,1429,1601,191,329,6
11862,335,1362,3,3,0,1712,63,4
11863,1,11886135,7083,5339,107,794,204,3
11864,4,92035,34,28,2,1823,811,3
11865,2,3359058,27167,1104,2896,489,284,3
11866,1,481799,3943,389,244,2078,240,3
11867,771,9284,11,49,23,1059,97,1
11868,1,873,1,0,0,68,11,3
11869,2,440026,7478,88,1162,2153,350,1
11870,2,260824,233,80,119,2235,168,3
11871,1,84450,87,25,7,930,214,3
11872,15,1486297,1292,365,48,139,1254,3
11873,3,78941,65,46,9,695,89,3
11874,1,8018,24,3,4,1279,670,2
11875,1,496266,429,76,220,1997,375,4
11876,21,589,7,1,0,2319,895,3
11877,1,248,9,0,0,223,373,2
11878,4351,17562,211,10,38,2209,135,3
11879,24,238886,444,127,33,2132,4196,6
11880,1,187836,129,53,3,1384,116,3
11881,1,39201,244,2,18,367,379,6
11882,1,217229,1651,291,426,2370,531,3
11883,4,16877,23,5,4,1657,81,3
11884,15,84537,369,13,33,2230,274,2
11885,3,161025,433,27,12,494,583,3
11886,1,322041,244,89,143,1245,109,0
11887,1,189,1,0,0,769,374,6
11888,19,1654935,2802,569,156,619,1257,3
11889,2,163,0,0,0,498,30,3
11890,8,84750,139,10,9,2181,40,4
11891,27,173659,1644,146,223,2107,632,5
11892,1,13096,0,0,0,1292,3455,6
11893,2,93028,540,32,92,377,341,1
11894,4,89888,544,18,9,2022,11,3
11895,87,2005,5,0,0,223,41,3
11896,8,381445,918,175,176,1439,6207,4
11897,4,33446,22,3,1,1476,255,3
11898,1,308906,5115,401,1997,1567,266,5
11899,1,255644,744,17,93,2022,96,3
11900,2,48102,381,23,49,612,241,6
11901,1,30448,243,15,57,1932,172,3
11902,1,563031,8712,674,1027,1115,434,1
11903,1,152883,237,50,33,953,5605,4
11904,3,16984,74,3,9,1036,298,3
11905,1,3148,8,19,0,933,59,5
11906,2,318,21,0,1,1433,272,3
11907,44,723714,1479,328,94,375,11364,6
11908,28,2715645,17607,796,951,454,816,4
11909,1,14879,45,4,4,870,565,6
11910,2,227,1,0,0,1622,129,2
11911,1,373940,713,20,45,2239,313,6
11912,6,267,0,0,0,129,26,3
11913,1,118745,503,26,64,711,297,3
11914,49,7055799,5432,2861,249,1440,274,3
11915,2,1103198,1639,180,31,1339,252,3
11916,8,183681,132,67,12,767,529,4
11917,2,46589,56,9,2,68,726,3
11918,2,166896,1053,10,62,2307,254,6
11919,1,9042,22,1,1,267,236,0
11920,92,167677,3884,56,1613,2350,361,1
11921,1,2826247,8027,311,335,2178,129,3
11922,16,194378,258,36,33,1402,169,6
11923,3,194997,358,8,44,2119,334,3
11924,1,882549,1403,46,99,2238,257,3
11925,2,72460,599,18,29,45,449,5
11926,3,557958,7068,462,932,913,2145,7
11927,1271,30335,207,7,41,34,2131,3
11928,1,12629,14,3,3,2191,93,3
11929,509,7856,0,0,1,2073,21,3
11930,3,3376,6,1,1,1423,58,3
11931,575,54650,171,25,5,2124,81,3
11932,1,868316,771,109,139,1148,6282,4
11933,1,53269,114,3,6,1629,193,3
11934,2,643291,2621,654,1851,1844,594,1
11935,1786,10264,135,8,25,542,213,6
11936,2,61400,57,31,0,691,763,2
11937,1,389564,1469,26,26,89,65,3
11938,3,3425280,26023,745,1834,337,382,6
11939,3,1181570,3870,84,120,870,350,4
11940,1,38055,674,29,49,1951,179,6
11941,2,492712,2917,426,695,1209,292,3
11942,1,3192,32,4,13,1952,88,3
11943,1,97994,103,32,25,2175,8691,6
11944,1,20334,122,10,3,2319,224,3
11945,5,718780,8078,996,2461,1804,91,7
11946,2,1038092,1495,182,63,1149,469,3
11947,2,765427,11085,328,4740,1788,683,3
11948,1,151824,2056,120,2310,336,452,4
11949,1,59095,302,28,68,350,208,1
11950,5,2828201,24054,1332,2330,1955,305,3
11951,2,4947,17,0,0,691,150,3
11952,25,86775,1036,103,263,316,183,5
11953,3,364215,1076,240,279,1534,698,0
11954,1,628575,1455,206,46,1386,623,3
11955,2,15907,140,5,21,617,625,3
11956,7,644621,171,53,16,92,7726,4
11957,176,4134,10,2,0,1254,21,4
11958,6,355135,1282,404,274,1718,314,4
11959,2,519106,2421,192,312,1988,38,3
11960,5,547976,701,127,61,83,9424,3
11961,7,2978061,602,365,40,2156,52,7
11962,1,2457453,25668,1636,2182,2299,551,6
11963,2,566521,1715,122,46,1803,486,3
11964,1,392,4,0,2,1922,318,3
11965,1,68460,276,9,38,1462,892,3
11966,1,242363,223,34,13,935,330,3
11967,2,108799,187,26,8,764,782,3
11968,2,17164,8,1,0,2237,248,3
11969,1,37352,377,8,61,1047,623,3
11970,1,43713,29,9,5,229,42,7
11971,1,35108,671,9,231,1937,130,7
11972,7,3579098,22653,570,791,1656,241,6
11973,2,288,1,0,0,1329,31,3
11974,1,302844,264,35,60,1483,3001,4
11975,1,72332,99,80,37,639,141,6
11976,1,4698,45,0,0,1930,226,6
11977,1,347013,322,48,29,1640,6938,3
11978,2,19627,26,2,0,2064,134,3
11979,1,37060,164,3,22,364,445,6
11980,1,188752,375,24,16,571,993,3
11981,3,1223654,1322,151,35,1194,339,3
11982,5783,6453,9,2,0,1327,371,3
11983,3,2105469,13221,886,1386,1635,629,3
11984,1,119710,1062,9,74,1284,199,6
11985,1,1185311,8851,4252,0,1594,241,5
11986,1,141425,2747,28,116,1686,345,6
11987,1,60585,103,19,3,2014,2820,6
11988,2,27117,39,3,0,374,392,6
11989,134362,136687,25,22,0,523,31,3
11990,1,2798421,1334,610,90,1897,47,3
11991,1,127535,54,11,0,876,58,7
11992,12,234971,950,87,70,1679,131,3
11993,1,140936,3382,13,254,1399,497,3
11994,10,710749,1154,198,44,672,1290,3
11995,1,610551,323,153,27,509,196,3
11996,5,944,15,1,0,1819,5792,2
11997,28,6083287,18904,2956,1544,806,234,2
11998,1,421641,163,43,103,670,181,0
11999,1,417515,146,92,5,560,73,7
12000,1,62663,80,24,3,45,702,4
12001,1,469701,805,70,257,1472,527,0
12002,18782,55082,155,7,40,2158,2345,3
12003,1,12728,370,1,75,11,371,2
12004,1,8913,82,3,5,431,78,5
12005,2,79744,892,16,130,2216,1409,0
12006,1,13667,102,0,9,2157,913,3
12007,2,154690,181,45,19,300,6686,7
12008,1,17744,87,3,3,1828,618,6
12009,3,421197,273,135,11,1052,810,4
12010,1,27284,62,5,10,1077,1374,2
12011,1,3429,2,0,0,921,37,3
12012,25,138116,193,60,70,153,94,4
12013,1,77320,127,28,11,1223,3246,6
12014,4,1206376,1168,109,28,18,195,3
12015,1,46809,263,40,14,568,4739,3
12016,1,381077,551,120,231,215,693,3
12017,2,205426,85,23,1,448,66,3
12018,6,570677,977,137,153,1962,159,3
12019,4,413654,1156,85,101,1590,249,3
12020,3,100753,59,12,4,1366,61,6
12021,2,72231,87,19,12,796,290,3
12022,208,425,0,0,0,709,127,4
12023,2,1631585,9346,775,591,1647,252,3
12024,2,1651719,12067,2532,5258,64,140,3
12025,1,2241,21,0,6,880,236,4
12026,3,43276,62,8,20,2011,640,4
12027,1823,12274,110,0,7,1341,708,6
12028,14,1550094,3034,290,73,1226,371,3
12029,20,70725,161,18,11,1044,502,3
12030,2,1532310,2753,592,245,1352,302,3
12031,9,1679553,10507,617,1090,45,289,1
12032,14259,15206,3,2,0,753,31,3
12033,1,95890,204,15,7,172,66,3
12034,2,583613,1309,168,117,690,150,4
12035,4,9216558,37288,4312,8536,1892,153,3
12036,5,1761222,15529,718,1215,1874,272,6
12037,1,368635,2280,56,91,1346,256,6
12038,1,398226,1806,59,141,1961,224,3
12039,1,77047,97,7,8,512,369,3
12040,3,3305,10,2,1,1208,11734,4
12041,6,5618734,6659,1628,653,766,228,2
12042,1,369,1,0,1,2222,174,7
12043,4,1880,17,0,0,1660,64,3
12044,2,213493,1084,173,866,1882,3318,2
12045,9,338337,10019,125,683,2371,794,5
12046,2,32195,98,24,36,1084,285,3
12047,1,44738,537,29,135,2165,228,7
12048,1,11695,113,8,8,2240,524,3
12049,2,45204,73,11,7,2039,10201,3
12050,2,96461,238,10,26,811,1305,1
12051,3,3470,84,1,11,1973,890,5
12052,1,2041474,2799,478,99,1593,129,4
12053,1,547,17,0,1,1992,185,6
12054,1,200879,236,64,6,1769,150,6
12055,84,204950,1402,94,206,1680,539,3
12056,92955,1360544,4145,828,390,813,4515,3
12057,4,2110051,11374,408,1068,69,159,3
12058,1,67223,49,19,3,382,341,6
12059,8,103903,95,45,11,1797,2246,3
12060,1,2110,1,0,0,1949,8177,4
12061,1,1803258,8003,1056,2223,1314,364,3
12062,1,107854,122,146,148,295,42,3
12063,3,39949,51,18,4,204,172,0
12064,5,2410911,8457,1880,561,1159,94,2
12065,1,9172,37,4,3,805,2406,5
12066,2,144730,1057,50,96,2100,478,1
12067,1,588,5,1,0,392,72,3
12068,1,112396,256,29,22,1887,640,2
12069,4,549396,2835,88,736,1486,476,4
12070,1,3435,10,2,0,1419,211,6
12071,1,193225,278,35,8,1178,87,3
12072,18,1262512,1657,212,42,158,289,3
12073,1,22521,54,6,31,123,568,6
12074,18,245997,248,41,12,1329,232,6
12075,1,172835,179,34,15,2176,10537,3
12076,882,49477,986,19,247,1215,303,6
12077,1,636454,1345,144,155,1355,467,1
12078,3,1054103,1102,424,169,806,4690,3
12079,2,599589,1101,92,20,1146,106,3
12080,1,149298,1284,38,182,573,874,3
12081,2,138157,199,21,14,2196,647,3
12082,1,51354,453,2,14,409,263,6
12083,17,84460,347,4,83,2005,287,2
12084,2,34900,904,10,122,1595,525,3
12085,1,2472370,16821,256,781,1911,362,6
12086,2,452217,864,54,36,433,245,3
12087,1,93,0,0,0,1742,51,3
12088,13,2808099,19619,205,506,607,343,4
12089,2,1222497,2638,163,315,357,160,3
12090,2,184093,47,25,1,1647,625,3
12091,4,69325,87,20,7,61,703,3
12092,1,16364,30,1,6,2206,119,7
12093,5,846187,1859,115,55,1417,769,1
12094,105,691243,491,293,22,1250,1370,4
12095,1,159940,1342,40,1414,1450,452,3
12096,2,399662,1640,99,175,1881,225,0
12097,2,200842,2225,98,1813,141,116,1
12098,1,202653,680,83,47,347,613,3
12099,8,1308818,6900,419,442,1182,745,3
12100,3,2002525,10266,1365,924,588,223,2
12101,2,465229,3399,51,175,336,197,6
12102,1,558782,3661,756,1881,1285,272,5
12103,1,8701,18,0,4,399,903,3
12104,2,571152,5005,179,1312,949,406,3
12105,3,4933,14,7,1,1782,8118,4
12106,1,76871,455,45,95,655,312,3
12107,1,171589,605,93,113,294,210,4
12108,7,9312,22,0,0,2247,287,3
12109,3,76537,239,13,9,1811,190,3
12110,2743,247202,1100,14,115,677,820,3
12111,1,1034,0,0,0,2382,826,4
12112,1,333710,1990,44,224,2108,242,6
12113,1,214201,638,42,31,1524,215,3
12114,1,145498,804,123,77,607,200,6
12115,4,5271395,7050,499,922,1296,286,6
12116,1,394223,1181,41,30,1090,174,3
12117,7,134977,264,14,9,2248,247,3
12118,1,33108,160,1,4,1317,273,6
12119,1,72620,40,16,4,872,5483,3
12120,2,1489039,1156,453,53,912,6074,4
12121,724,10422769,14709,3287,632,1564,308,3
12122,1,6221,11,2,6,2211,842,3
12123,1,251139,486,33,46,2101,431,1
12124,1,152199,365,57,634,316,620,3
12125,2,454075,915,135,49,38,2506,3
12126,1,21959,13,6,0,851,327,4
12127,17,2486188,31243,550,8116,696,406,1
12128,1,9951,8,1,0,2192,689,4
12129,3,99161,202,38,10,440,1143,3
12130,5,407528,480,246,23,510,153,4
12131,11317,12809,6,0,0,269,97,3
12132,3,158654,843,74,84,2084,86,3
12133,32099,32451,3,1,0,1105,180,2
12134,9,637187,1042,269,91,1316,7587,4
12135,1,8823,4,6,0,1631,198,3
12136,2797,20338,100,11,12,2365,387,0
12137,1,126455,78,16,8,1589,695,3
12138,1,7723,11,3,0,1800,918,2
12139,1,55707,326,65,12,293,2788,2
12140,3,792923,3430,596,1810,1641,525,1
12141,1,20605,36,7,5,1148,322,0
12142,5,45923,35,6,0,1408,87,3
12143,2,211181,2715,77,601,608,445,1
12144,149853,150773,3,0,0,1286,31,3
12145,2,123120,576,60,68,1120,984,4
12146,22646,24748,1,0,0,18,61,3
12147,5,24320,201,9,54,2382,1693,0
12148,1,54216,284,12,17,1882,86,3
12149,10832,136406,1586,36,243,954,320,6
12150,1,660062,9171,253,1019,1748,535,3
12151,2,111053,883,38,42,1488,88,1
12152,1,19659,44,0,2,1721,1313,3
12153,2,2055,12,0,0,2084,168,3
12154,29,212275,1937,26,204,1480,211,3
12155,6,2846917,9775,1317,463,739,240,2
12156,1,212059,1213,34,9,1593,95,2
12157,30,752676,3666,175,279,2343,235,1
12158,1,21191,148,8,16,2042,372,3
12159,2,190147,3418,247,515,315,347,3
12160,2,383832,2793,274,305,1838,2949,7
12161,2,510714,963,256,125,441,9150,3
12162,1,42213,33,13,0,2279,859,2
12163,5,29559,109,30,9,495,213,1
12164,5,2112826,3946,409,404,669,498,3
12165,3,89401,303,58,500,1869,1404,3
12166,1,951100,6129,518,3079,1524,259,5
12167,1,715623,6932,179,964,1602,225,5
12168,4,73008,347,16,141,1753,903,3
12169,4,3595996,11553,1210,844,1127,4408,6
12170,1,62276,47,53,5,1077,117,3
12171,8,1643162,2381,315,389,839,3674,6
12172,1,3076,3,4,0,369,369,3
12173,10,438184,2365,90,77,541,2120,2
12174,1,96681,197,8,14,248,931,1
12175,1,19270,42,5,2,1164,783,3
12176,38,9888,54,5,1,1377,15,4
12177,1,4409,6,1,0,1491,130,3
12178,42,933328,6147,612,2739,2106,484,1
12179,125,776763,5137,119,952,273,484,3
12180,1,3627,63,0,37,2347,301,3
12181,1,3092,13,2,4,814,345,5
12182,13,2949171,1717,817,98,1985,604,3
12183,6111,13038,61,7,10,1255,190,0
12184,1,178320,73,45,13,1327,102,3
12185,1,11185,75,6,30,1352,375,3
12186,528,1598,7,7,3,89,236,1
12187,3,490022,2771,115,230,553,189,3
12188,2,7713,52,9,84,907,351,4
12189,1,18328,97,8,47,2142,735,0
12190,1,5541,19,0,0,1762,815,2
12191,1,57775,275,6,9,924,81,3
12192,1,1718,13,0,7,825,171,2
12193,1,487,1,0,0,1954,81,6
12194,255,1435800,4166,294,632,63,617,0
12195,3,3636,63,0,93,2319,56,3
12196,1,4523,49,5,24,1729,1673,3
12197,2,3101091,10398,591,1061,1111,2420,4
12198,16,9638583,47335,2683,2600,1762,386,6
12199,16,602,4,0,0,1863,52,3
12200,7,343584,688,50,39,2346,162,3
12201,4,1793895,870,420,72,461,415,3
12202,4507,9255,49,1,0,207,712,6
12203,1,1497,9,0,0,662,182,3
12204,1,104862,1815,36,558,1723,725,3
12205,149,762,7,0,0,1031,164,6
12206,18,966922,1580,247,77,1133,601,3
12207,1,76358,621,13,15,1641,124,3
12208,3,1452503,20114,728,3428,1376,1082,1
12209,1,139144,1306,94,335,776,905,0
12210,1,124080,1215,5,97,1280,225,6
12211,2,173566,307,154,79,2197,108,6
12212,3,125160,2329,82,530,1986,413,3
12213,7,1587505,1007,437,59,540,305,3
12214,52,2120320,4205,430,116,586,225,3
12215,1,4317,12,0,0,2272,317,6
12216,4,109237,5467,116,786,754,152,6
12217,3,6298037,25943,4870,1866,141,92,2
12218,4,20981,32,1,1,1571,232,3
12219,1,119345,74,19,1,2347,158,3
12220,36,576093,3061,148,417,611,309,6
12221,2,50386,32,11,7,441,7942,3
12222,1,641237,2195,385,488,518,173,3
12223,26,676142,1100,69,46,2140,497,3
12224,2,33945,306,8,14,689,301,3
12225,7,630750,548,144,55,1508,2668,3
12226,3,626346,9529,339,889,846,720,7
12227,1,14120,12,2,0,337,53,3
12228,1,73133,442,26,209,608,1281,3
12229,1,354,0,0,0,1239,350,3
12230,1,714339,1244,163,60,1194,346,6
12231,4,3459632,18640,919,834,1868,137,1
12232,1,145188,480,46,14,1062,356,5
12233,6,347947,872,90,31,1950,284,3
12234,1,3115,1,1,1,992,70,3
12235,16,678157,1005,297,194,1797,2306,3
12236,3,8214,51,7,12,1995,195,6
12237,3,522584,3327,200,0,1498,451,3
12238,578,1425,13,0,11,1097,332,5
12239,1,76284,1414,24,143,2094,468,3
12240,14,4369332,9915,1864,406,49,124,2
12241,3,254700,3336,89,746,354,189,5
12242,2167,2676,7,0,0,2384,592,7
12243,1,33558,79,4,8,1657,582,1
12244,1,11458,19,2,3,2192,130,3
12245,1176,2173,24,1,6,717,890,6
12246,2,33834,71,3,21,1858,639,4
12247,67,2234,2,0,1,255,79,3
12248,6,2291975,24903,1328,2836,417,633,7
12249,1,156037,3911,150,365,460,443,3
12250,1,125184,131,29,7,1775,1200,4
12251,17,475038,1332,98,486,1252,1411,3
12252,5,315985,1432,273,47,2173,159,1
12253,1,123766,4065,59,308,1404,194,6
12254,6,7654,23,5,0,1252,383,6
12255,1,349309,381,97,48,497,7353,3
